pc_time,num_people,presence,auto_label,posture,zone,distance,moving,speed_px_s,bbox
1782398643.832552,1,1,still,unknown,center,near,0,4.0,262 108 578 480
1782398643.895553,1,1,still,unknown,center,near,0,5.3,261 108 578 480
1782398643.952065,1,1,still,unknown,center,near,0,6.1,260 108 577 480
1782398644.009095,1,1,still,unknown,center,near,0,9.4,259 108 574 480
1782398644.069613,1,1,still,unknown,center,near,0,12.4,258 108 572 480
1782398644.136125,1,1,still,unknown,center,near,0,15.2,257 108 571 480
1782398644.197198,1,1,still,unknown,center,near,0,16.5,256 109 570 480
1782398644.247717,1,1,still,unknown,center,near,0,16.0,257 108 570 480
1782398644.305723,1,1,still,unknown,center,near,0,14.1,257 108 571 480
1782398644.364244,1,1,still,unknown,center,near,0,11.9,258 108 571 480
1782398644.418252,1,1,still,unknown,center,near,0,7.2,258 108 572 480
1782398644.476770,1,1,still,unknown,center,near,0,4.8,259 108 573 480
1782398644.536299,1,1,still,unknown,center,near,0,4.8,258 108 573 480
1782398644.593299,1,1,still,unknown,center,near,0,5.8,258 108 574 480
1782398644.658814,1,1,still,unknown,center,near,0,5.9,258 108 574 480
1782398644.712809,1,1,still,unknown,center,near,0,5.7,258 108 574 480
1782398644.770323,1,1,still,unknown,center,near,0,5.1,258 108 575 480
1782398644.832924,1,1,still,unknown,center,near,0,4.4,259 108 575 480
1782398644.885932,1,1,still,unknown,center,near,0,3.4,259 108 575 480
1782398644.947449,1,1,still,unknown,center,near,0,3.5,259 108 575 480
1782398645.007452,1,1,still,unknown,center,near,0,3.1,259 108 575 480
1782398645.063960,1,1,still,unknown,center,near,0,3.0,259 108 576 480
1782398645.117968,1,1,still,unknown,center,near,0,2.5,259 108 576 480
1782398645.171641,1,1,still,unknown,center,near,0,2.1,259 108 576 480
1782398645.230166,1,1,still,unknown,center,near,0,1.6,259 108 576 480
1782398645.290164,1,1,still,unknown,center,near,0,1.1,259 108 576 480
1782398645.349682,1,1,still,unknown,center,near,0,0.7,259 108 576 480
1782398645.413625,1,1,still,unknown,center,near,0,0.5,259 108 576 480
1782398645.472166,1,1,still,unknown,center,near,0,0.3,259 108 576 480
1782398645.530678,1,1,still,unknown,center,near,0,0.4,259 108 576 480
1782398645.585675,1,1,still,unknown,center,near,0,0.3,259 108 576 480
1782398645.644182,1,1,still,unknown,center,near,0,0.4,259 108 576 480
1782398645.706183,1,1,still,unknown,center,near,0,0.4,259 108 576 480
1782398645.757704,1,1,still,unknown,center,near,0,0.3,259 108 576 480
1782398645.817711,1,1,still,unknown,center,near,0,0.3,259 108 576 480
1782398645.871229,1,1,still,unknown,center,near,0,0.3,259 108 576 480
1782398645.927756,1,1,still,unknown,center,near,0,0.2,259 108 576 480
1782398645.979755,1,1,still,unknown,center,near,0,0.3,259 108 576 480
1782398646.038370,1,1,still,unknown,center,near,0,0.5,259 108 576 480
1782398646.088370,1,1,still,unknown,center,near,0,0.7,259 107 576 480
1782398646.138882,1,1,still,unknown,center,near,0,0.8,259 108 576 480
1782398646.188678,1,1,still,unknown,center,near,0,1.2,259 107 577 480
1782398646.252107,1,1,still,unknown,center,near,0,2.2,259 107 578 480
1782398646.306107,1,1,still,unknown,center,near,0,3.0,256 106 581 480
1782398646.366643,1,1,still,unknown,center,near,0,5.9,256 104 585 480
1782398646.426155,1,1,still,unknown,center,near,0,9.1,256 101 587 480
1782398646.483148,1,1,still,unknown,center,near,0,11.2,255 100 588 480
1782398646.533675,1,1,still,unknown,center,near,0,13.1,253 99 591 480
1782398646.589672,1,1,still,unknown,center,near,0,13.3,251 99 592 480
1782398646.640183,1,1,still,unknown,center,near,0,12.7,247 99 596 480
1782398646.700183,1,1,still,unknown,center,near,0,11.5,242 100 600 480
1782398646.761709,1,1,still,unknown,center,near,0,10.0,240 99 606 480
1782398646.812713,1,1,still,unknown,center,near,0,7.8,224 97 618 480
1782398646.862324,1,1,still,unknown,center,near,0,13.3,202 92 629 480
1782398646.921332,1,1,still,unknown,center,near,0,22.7,187 89 635 480
1782398646.972847,1,1,moving,unknown,center,near,1,40.0,164 83 639 480
1782398647.024370,1,1,moving,unknown,center,near,1,62.2,141 80 640 480
1782398647.075370,1,1,moving,unknown,center,near,1,107.1,92 72 640 480
1782398647.131885,1,1,moving,unknown,center,near,1,165.3,43 66 640 480
1782398647.189422,1,1,moving,unknown,center,near,1,214.8,7 65 638 480
1782398647.250938,1,1,moving,unknown,center,near,1,227.8,7 61 640 480
1782398647.314941,1,1,moving,unknown,center,near,1,224.8,11 53 640 480
1782398647.371466,1,1,moving,unknown,center,near,1,197.1,32 50 640 480
1782398647.432273,1,1,moving,unknown,center,near,1,181.3,9 48 640 480
1782398647.490275,1,1,moving,unknown,center,near,1,142.9,12 84 634 480
1782398647.549794,1,1,moving,unknown,center,near,1,89.5,39 96 640 480
1782398647.611815,1,1,moving,unknown,center,near,1,54.3,15 51 638 480
1782398647.670316,1,1,still,unknown,center,near,0,31.5,17 62 637 480
1782398647.726827,1,1,still,unknown,center,near,0,36.8,13 88 639 480
1782398647.782827,1,1,still,unknown,center,near,0,32.0,17 65 639 480
1782398647.845372,1,1,still,unknown,center,near,0,21.9,11 58 638 480
1782398647.904359,1,1,moving,unknown,center,near,1,47.4,7 24 640 480
1782398647.962879,1,1,moving,unknown,center,near,1,84.3,6 3 637 480
1782398648.025389,1,1,moving,unknown,center,near,1,72.8,6 2 638 479
1782398648.075389,1,1,moving,unknown,center,near,1,75.6,1 1 639 480
1782398648.130902,1,1,moving,unknown,center,near,1,91.9,2 1 640 480
1782398648.185571,1,1,moving,unknown,center,near,1,87.1,4 0 640 480
1782398648.249086,1,1,moving,unknown,center,near,1,80.4,1 0 640 479
1782398648.307604,1,1,moving,unknown,center,near,1,55.3,1 0 640 480
1782398648.365125,1,1,still,unknown,center,near,0,30.0,0 0 640 480
1782398648.421130,1,1,still,unknown,center,near,0,17.0,2 0 640 479
1782398648.480652,1,1,still,unknown,center,near,0,10.2,2 0 640 480
1782398648.536170,1,1,still,unknown,center,near,0,6.3,1 0 640 479
1782398648.587173,1,1,still,unknown,center,near,0,4.2,3 0 640 479
1782398648.637692,1,1,still,unknown,center,near,0,8.2,7 1 640 471
1782398648.692688,1,1,still,unknown,center,near,0,5.2,2 0 640 479
1782398648.744201,1,1,still,unknown,center,near,0,11.0,4 1 640 467
1782398648.805203,1,1,still,unknown,center,near,0,13.3,5 1 640 467
1782398648.860841,1,1,still,unknown,center,near,0,18.0,6 1 638 462
1782398648.921845,1,1,still,unknown,center,near,0,32.5,35 0 637 459
1782398648.973357,1,1,moving,unknown,center,near,1,103.2,145 0 631 467
1782398649.034891,1,1,moving,unknown,center,near,1,146.3,166 0 631 467
1782398649.086894,1,1,moving,unknown,center,near,1,190.4,191 0 635 460
1782398649.142418,1,1,moving,unknown,center,near,1,225.7,216 0 634 447
1782398649.195082,1,1,moving,unknown,right,near,1,253.6,227 0 636 440
1782398649.251595,1,1,moving,unknown,right,near,1,270.6,238 0 630 446
1782398649.310600,1,1,moving,unknown,right,near,1,257.2,237 0 623 444
1782398649.371195,1,1,moving,unknown,center,near,1,177.4,238 0 613 447
1782398649.427964,1,1,moving,unknown,center,near,1,122.9,239 0 609 447
1782398649.488966,1,1,moving,unknown,center,near,1,71.7,237 0 601 448
1782398649.546501,1,1,moving,unknown,center,near,1,50.6,234 0 593 450
1782398649.603494,1,1,moving,unknown,center,near,1,50.1,233 0 590 448
1782398649.663029,1,1,moving,unknown,center,near,1,56.0,236 0 581 449
1782398649.724534,1,1,moving,unknown,center,near,1,54.2,241 0 577 448
1782398649.785537,1,1,moving,unknown,center,near,1,50.3,241 0 572 448
1782398649.841055,1,1,moving,unknown,center,near,1,44.8,244 0 571 448
1782398649.902158,1,1,still,unknown,center,near,0,36.0,244 0 571 448
1782398649.973582,1,1,still,unknown,center,near,0,23.5,246 0 571 448
1782398650.054098,1,1,still,unknown,center,near,0,14.6,246 0 572 449
1782398650.121112,1,1,still,unknown,center,near,0,8.8,244 0 571 448
1782398650.181349,1,1,still,unknown,center,near,0,6.1,242 0 572 447
1782398650.239875,1,1,still,unknown,center,near,0,3.8,242 0 572 448
1782398650.299874,1,1,still,unknown,center,near,0,5.5,242 0 567 448
1782398650.357427,1,1,still,unknown,center,near,0,3.2,241 0 573 448
1782398650.416425,1,1,still,unknown,center,near,0,3.6,242 0 572 448
1782398650.476937,1,1,still,unknown,center,near,0,4.1,242 0 572 448
1782398650.543448,1,1,still,unknown,center,near,0,5.6,243 0 566 448
1782398650.603449,1,1,still,unknown,center,near,0,6.7,243 0 565 448
1782398650.666073,1,1,still,unknown,center,near,0,6.8,243 0 565 448
1782398650.727261,1,1,still,unknown,center,near,0,3.5,243 0 565 448
1782398650.787365,1,1,still,unknown,center,near,0,5.7,243 0 564 448
1782398650.845899,1,1,still,unknown,center,near,0,6.1,243 0 565 448
1782398650.905899,1,1,still,unknown,center,near,0,6.0,243 0 566 448
1782398650.964424,1,1,still,unknown,center,near,0,3.1,243 0 565 448
1782398651.041932,1,1,still,unknown,center,near,0,2.0,243 0 565 448
1782398651.105932,1,1,still,unknown,center,near,0,1.6,244 0 564 448
1782398651.167468,1,1,still,unknown,center,near,0,1.7,244 0 566 448
1782398651.229010,1,1,still,unknown,center,near,0,2.0,244 0 565 448
1782398651.293012,1,1,still,unknown,center,near,0,2.0,244 0 563 447
1782398651.358543,1,1,still,unknown,center,near,0,1.4,244 0 565 448
1782398651.417547,1,1,still,unknown,center,near,0,4.4,243 0 572 448
1782398651.479907,1,1,still,unknown,center,near,0,2.6,244 0 565 448
1782398651.542433,1,1,still,unknown,center,near,0,2.3,244 0 566 448
1782398651.602442,1,1,still,unknown,center,near,0,4.6,243 0 573 448
1782398651.659964,1,1,still,unknown,center,near,0,6.4,243 0 573 448
1782398651.719966,1,1,still,unknown,center,near,0,8.0,243 0 572 448
1782398651.780478,1,1,still,unknown,center,near,0,4.4,244 0 565 448
1782398651.841990,1,1,still,unknown,center,near,0,3.6,243 0 574 448
1782398651.899000,1,1,still,unknown,center,near,0,7.0,243 0 574 448
1782398651.961517,1,1,still,unknown,center,near,0,8.1,243 0 573 448
1782398652.027058,1,1,still,unknown,center,near,0,7.1,244 0 567 449
1782398652.091065,1,1,still,unknown,center,near,0,11.4,242 0 561 443
1782398652.150582,1,1,still,unknown,center,near,0,13.6,239 0 563 447
1782398652.213100,1,1,still,unknown,center,near,0,10.2,233 0 570 448
1782398652.270617,1,1,still,unknown,center,near,0,8.9,232 0 579 448
1782398652.330139,1,1,still,unknown,center,near,0,9.5,233 0 576 448
1782398652.394139,1,1,still,unknown,center,near,0,10.9,233 0 573 448
1782398652.448660,1,1,still,unknown,center,near,0,8.2,233 0 574 448
1782398652.507739,1,1,still,unknown,center,near,0,7.6,233 0 574 448
1782398652.565287,1,1,still,unknown,center,near,0,7.4,233 0 575 448
1782398652.625800,1,1,still,unknown,center,near,0,7.2,232 0 577 448
1782398652.681803,1,1,still,unknown,center,near,0,4.9,233 0 576 448
1782398652.738320,1,1,still,unknown,center,near,0,2.9,233 0 576 448
1782398652.797457,1,1,still,unknown,center,near,0,2.9,233 0 576 448
1782398652.861091,1,1,still,unknown,center,near,0,2.2,232 0 576 448
1782398652.922095,1,1,still,unknown,center,near,0,1.9,233 0 576 448
1782398652.977611,1,1,still,unknown,center,near,0,1.9,232 0 577 448
1782398653.035133,1,1,still,unknown,center,near,0,1.1,232 0 576 448
1782398653.095134,1,1,still,unknown,center,near,0,2.4,232 0 574 448
1782398653.149672,1,1,still,unknown,center,near,0,2.8,231 0 574 448
1782398653.205839,1,1,still,unknown,center,near,0,4.1,231 0 573 448
1782398653.258351,1,1,still,unknown,center,near,0,3.5,231 0 574 448
1782398653.322465,1,1,still,unknown,center,near,0,3.4,231 0 575 449
1782398653.376976,1,1,still,unknown,center,near,0,3.5,231 0 575 448
1782398653.430458,1,1,still,unknown,center,near,0,1.9,232 0 576 448
1782398653.490747,1,1,still,unknown,center,near,0,4.4,232 0 579 449
1782398653.541263,1,1,still,unknown,center,near,0,8.3,231 0 584 449
1782398653.596261,1,1,still,unknown,center,near,0,12.0,230 0 587 449
1782398653.648776,1,1,still,unknown,center,near,0,13.2,229 0 588 448
1782398653.700778,1,1,still,unknown,center,near,0,13.5,223 0 593 448
1782398653.763304,1,1,still,unknown,center,near,0,12.2,214 0 600 448
1782398653.817307,1,1,still,unknown,center,near,0,9.3,210 0 604 448
1782398653.878829,1,1,still,unknown,center,near,0,6.8,207 0 607 448
1782398653.942360,1,1,still,unknown,center,near,0,4.0,202 0 615 448
1782398654.000355,1,1,still,unknown,center,near,0,3.4,195 0 624 448
1782398654.064894,1,1,still,unknown,center,near,0,3.2,189 0 630 448
1782398654.124902,1,1,still,unknown,center,near,0,2.2,184 0 632 449
1782398654.180679,1,1,still,unknown,center,near,0,1.6,182 0 634 448
1782398654.241193,1,1,still,unknown,center,near,0,3.4,175 0 634 450
1782398654.296193,1,1,still,unknown,center,near,0,7.2,168 1 637 449
1782398654.357716,1,1,still,unknown,center,near,0,11.8,166 1 636 448
1782398654.417720,1,1,still,unknown,center,near,0,17.7,162 0 637 447
1782398654.478229,1,1,still,unknown,center,near,0,26.7,153 0 637 448
1782398654.530776,1,1,still,unknown,center,near,0,33.0,149 0 635 450
1782398654.588768,1,1,still,unknown,center,near,0,34.6,150 0 636 448
1782398654.639280,1,1,still,unknown,center,near,0,36.9,143 0 635 448
1782398654.689280,1,1,moving,unknown,center,near,1,43.8,131 0 634 450
1782398654.742794,1,1,moving,unknown,center,near,1,45.1,130 0 636 449
1782398654.797796,1,1,moving,unknown,center,near,1,49.3,125 0 634 448
1782398654.858660,1,1,moving,unknown,center,near,1,57.0,105 0 635 449
1782398654.914663,1,1,moving,unknown,center,near,1,60.4,98 0 637 450
1782398654.968171,1,1,moving,unknown,center,near,1,71.2,95 0 628 449
1782398655.027684,1,1,moving,unknown,center,near,1,83.3,64 0 640 449
1782398655.090687,1,1,moving,unknown,center,near,1,87.3,56 0 636 450
1782398655.148209,1,1,moving,unknown,center,near,1,114.2,36 0 616 450
1782398655.210944,1,1,moving,unknown,center,near,1,178.6,0 0 557 446
1782398655.278466,1,1,moving,unknown,center,near,1,205.0,0 0 546 447
1782398655.340987,1,1,moving,unknown,center,near,1,232.4,0 0 513 447
1782398655.405979,1,1,moving,unknown,center,near,1,244.6,0 0 499 447
1782398655.475996,1,1,moving,unknown,center,near,1,252.4,0 0 471 446
1782398655.538531,1,1,moving,unknown,center,near,1,254.7,2 0 460 450
1782398655.599525,1,1,moving,unknown,center,near,1,236.8,0 0 455 447
1782398655.668053,1,1,moving,unknown,center,near,1,176.6,0 0 451 446
1782398655.730591,1,1,moving,unknown,center,near,1,142.3,0 0 448 446
1782398655.799591,1,1,moving,unknown,center,near,1,107.5,0 0 447 445
1782398655.859107,1,1,moving,unknown,center,near,1,84.9,0 0 442 446
1782398655.917107,1,1,moving,unknown,center,near,1,64.5,1 0 431 445
1782398655.968615,1,1,moving,unknown,center,near,1,51.1,1 0 429 446
1782398656.021619,1,1,moving,unknown,center,near,1,41.8,1 0 427 445
1782398656.083148,1,1,still,unknown,center,near,0,34.9,1 0 426 446
1782398656.141657,1,1,still,unknown,center,near,0,30.3,3 0 425 446
1782398656.199591,1,1,still,unknown,center,near,0,24.6,3 0 429 446
1782398656.264173,1,1,still,unknown,center,near,0,19.1,3 0 429 445
1782398656.318177,1,1,still,unknown,center,near,0,11.4,2 0 432 444
1782398656.377774,1,1,still,unknown,center,near,0,9.6,3 0 433 444
1782398656.430199,1,1,still,unknown,center,near,0,14.3,9 0 433 442
1782398656.484199,1,1,still,unknown,center,near,0,20.7,16 0 433 442
1782398656.540766,1,1,still,unknown,center,near,0,25.8,18 0 433 441
1782398656.598762,1,1,still,unknown,center,near,0,26.3,20 0 433 442
1782398656.657374,1,1,still,unknown,center,near,0,29.2,23 0 433 442
1782398656.711283,1,1,still,unknown,center,near,0,30.4,26 0 433 442
1782398656.764804,1,1,still,unknown,center,near,0,30.9,28 0 432 444
1782398656.820349,1,1,still,unknown,center,near,0,26.6,28 0 431 444
1782398656.870439,1,1,still,unknown,center,near,0,19.9,28 0 431 443
1782398656.924447,1,1,still,unknown,center,near,0,14.5,27 0 431 443
1782398656.979976,1,1,still,unknown,center,near,0,9.3,24 0 432 442
1782398657.036496,1,1,still,unknown,center,near,0,5.5,23 0 434 442
1782398657.093495,1,1,still,unknown,center,near,0,3.1,23 0 437 441
1782398657.148024,1,1,still,unknown,center,near,0,2.8,22 0 439 442
1782398657.204631,1,1,still,unknown,center,near,0,3.4,21 0 441 442
1782398657.267162,1,1,still,unknown,center,near,0,3.2,19 0 442 442
1782398657.323163,1,1,still,unknown,center,near,0,2.9,19 0 441 443
1782398657.377699,1,1,still,unknown,center,near,0,5.4,19 0 443 441
1782398657.435202,1,1,still,unknown,center,near,0,5.3,19 0 443 441
1782398657.487795,1,1,still,unknown,center,near,0,3.8,19 0 443 441
1782398657.541335,1,1,still,unknown,center,near,0,3.3,18 0 445 441
1782398657.603349,1,1,still,unknown,center,near,0,2.9,18 0 445 442
1782398657.663862,1,1,still,unknown,center,near,0,2.5,19 0 444 442
1782398657.725870,1,1,still,stand,center,near,0,6.7,20 0 449 445
1782398657.785599,1,1,still,unknown,center,near,0,6.6,21 0 444 445
1782398657.853124,1,1,still,unknown,left,near,0,27.6,23 0 399 446
1782398657.918132,1,1,moving,unknown,left,near,1,48.8,28 0 373 444
1782398657.982761,1,1,moving,unknown,left,near,1,59.3,33 0 368 443
1782398658.044173,1,1,moving,unknown,left,near,1,63.8,38 0 366 443
1782398658.110173,1,1,moving,unknown,left,near,1,63.6,41 0 366 443
1782398658.162708,1,1,moving,unknown,left,near,1,63.2,48 0 366 443
1782398658.220495,1,1,moving,unknown,left,near,1,59.9,50 0 366 443
1782398658.278035,1,1,still,unknown,left,near,0,31.9,54 0 368 443
1782398658.342379,1,1,still,unknown,center,near,0,32.4,60 0 369 444
1782398658.415404,1,1,still,unknown,center,near,0,33.4,62 0 369 444
1782398658.486894,1,1,still,unknown,center,near,0,37.3,67 0 373 442
1782398658.562407,1,1,moving,unknown,center,near,1,40.3,71 0 375 443
1782398658.619420,1,1,moving,unknown,center,near,1,42.6,76 0 379 446
1782398658.683949,1,1,moving,unknown,center,near,1,47.3,81 0 384 447
1782398658.740462,1,1,moving,unknown,center,near,1,50.4,85 0 387 448
1782398658.799462,1,1,moving,unknown,center,near,1,49.8,86 0 387 447
1782398658.859619,1,1,moving,unknown,center,near,1,55.2,91 0 394 447
1782398658.915536,1,1,moving,unknown,center,near,1,59.7,96 0 399 447
1782398658.974044,1,1,moving,unknown,center,near,1,66.6,100 0 406 448
1782398659.032553,1,1,moving,unknown,center,near,1,72.4,103 0 417 448
1782398659.092562,1,1,moving,unknown,center,near,1,71.4,103 0 419 448
1782398659.145089,1,1,moving,unknown,center,near,1,71.1,104 0 425 446
1782398659.197768,1,1,moving,unknown,center,near,1,74.2,103 0 432 446
1782398659.251294,1,1,moving,unknown,center,near,1,73.8,102 0 440 447
1782398659.308293,1,1,moving,unknown,center,near,1,70.2,101 0 446 443
1782398659.363860,1,1,moving,unknown,center,near,1,64.1,99 0 453 446
1782398659.425862,1,1,moving,unknown,center,near,1,55.6,97 0 459 443
1782398659.485904,1,1,moving,unknown,center,near,1,54.9,95 0 470 443
1782398659.548405,1,1,moving,unknown,center,near,1,55.0,95 0 478 445
1782398659.607401,1,1,moving,unknown,center,near,1,50.9,94 0 480 445
1782398659.671917,1,1,moving,unknown,center,near,1,47.5,92 0 487 446
1782398659.727921,1,1,moving,unknown,center,near,1,46.1,89 0 495 447
1782398659.787435,1,1,moving,unknown,center,near,1,48.7,89 0 506 446
1782398659.848938,1,1,moving,unknown,center,near,1,54.4,92 0 514 445
1782398659.907946,1,1,moving,unknown,center,near,1,54.9,94 0 517 446
1782398659.965457,1,1,moving,unknown,center,near,1,54.6,94 0 525 447
1782398660.032353,1,1,moving,unknown,center,near,1,70.5,112 0 535 447
1782398660.092280,1,1,moving,unknown,center,near,1,88.1,125 0 543 447
1782398660.144807,1,1,moving,unknown,center,near,1,105.9,138 0 549 448
1782398660.194643,1,1,moving,unknown,center,near,1,129.3,154 0 565 448
1782398660.250145,1,1,moving,unknown,center,near,1,140.7,160 0 569 447
1782398660.311146,1,1,moving,unknown,center,near,1,152.9,168 0 576 447
1782398660.373680,1,1,moving,unknown,center,near,1,166.0,178 0 586 446
1782398660.426687,1,1,moving,unknown,center,near,1,170.5,186 0 599 447
1782398660.487200,1,1,moving,unknown,center,near,1,168.0,191 0 608 447
1782398660.542713,1,1,moving,unknown,center,near,1,158.9,189 0 617 447
1782398660.598715,1,1,moving,unknown,center,near,1,134.1,186 0 621 447
1782398660.657237,1,1,moving,unknown,center,near,1,115.4,176 0 631 446
1782398660.720237,1,1,moving,unknown,center,near,1,85.3,155 0 635 446
1782398660.778849,1,1,moving,unknown,center,near,1,43.6,126 0 640 445
1782398660.836319,1,1,moving,unknown,center,near,1,49.1,100 0 640 446
1782398660.899320,1,1,moving,unknown,center,near,1,89.6,52 0 640 444
1782398660.964841,1,1,moving,unknown,center,near,1,137.3,10 0 640 447
1782398661.019849,1,1,moving,unknown,center,near,1,168.6,3 0 637 444
1782398661.076364,1,1,moving,unknown,center,near,1,189.4,0 0 631 446
1782398661.130894,1,1,moving,unknown,center,near,1,215.5,0 0 591 445
1782398661.193682,1,1,moving,unknown,center,near,1,238.5,0 0 549 448
1782398661.248124,1,1,moving,unknown,center,near,1,263.7,1 0 504 478
1782398661.301124,1,1,moving,unknown,center,near,1,248.1,0 0 508 480
1782398661.358644,1,1,moving,unknown,center,near,1,216.7,0 0 508 480
1782398661.421667,1,1,moving,unknown,center,near,1,190.5,0 0 512 478
1782398661.483187,1,1,moving,unknown,center,near,1,171.8,0 0 510 473
1782398661.542801,1,1,moving,unknown,center,near,1,133.9,3 0 509 457
1782398661.604824,1,1,moving,unknown,center,near,1,81.8,3 0 524 458
1782398661.663521,1,1,moving,unknown,center,near,1,99.2,0 0 598 451
1782398661.721429,1,1,moving,unknown,center,near,1,132.0,3 0 640 448
1782398661.777942,1,1,moving,unknown,center,near,1,149.8,5 0 640 447
1782398661.839468,1,1,moving,unknown,center,near,1,153.7,0 0 640 447
1782398661.897465,1,1,moving,unknown,center,near,1,158.8,3 0 640 447
1782398661.960984,1,1,moving,unknown,center,near,1,157.5,3 0 640 444
1782398662.028006,1,1,moving,unknown,center,near,1,146.9,1 0 640 445
1782398662.087513,1,1,moving,unknown,center,near,1,99.5,1 0 640 446
1782398662.146025,1,1,moving,unknown,center,near,1,51.3,3 0 640 446
1782398662.203990,1,1,still,unknown,center,near,0,28.1,1 0 640 446
1782398662.265418,1,1,still,unknown,center,near,0,15.0,0 0 640 446
1782398662.322426,1,1,still,unknown,center,near,0,9.2,1 0 640 445
1782398662.382937,1,1,still,unknown,center,near,0,6.4,0 0 640 446
1782398662.445469,1,1,still,unknown,center,near,0,4.1,0 0 640 446
1782398662.497469,1,1,still,unknown,center,near,0,8.0,0 0 632 447
1782398662.554993,1,1,still,unknown,center,near,0,21.0,0 0 617 456
1782398662.608984,1,1,still,unknown,center,near,0,19.4,0 0 627 451
1782398662.672014,1,1,still,unknown,center,near,0,17.3,0 0 629 450
1782398662.729023,1,1,still,unknown,center,near,0,13.2,0 0 635 448
1782398662.784688,1,1,still,unknown,center,near,0,12.4,0 0 631 447
1782398662.839323,1,1,still,unknown,center,near,0,9.6,0 0 635 447
1782398662.898309,1,1,still,unknown,center,near,0,9.7,0 0 640 447
1782398662.958853,1,1,still,unknown,center,near,0,20.0,0 0 640 448
1782398663.013853,1,1,still,unknown,center,near,0,15.4,0 0 636 450
1782398663.078359,1,1,still,unknown,center,near,0,14.5,0 0 639 451
1782398663.140881,1,1,still,unknown,center,near,0,20.2,12 0 640 460
1782398663.193041,1,1,still,unknown,center,near,0,23.0,3 0 639 465
1782398663.248552,1,1,still,unknown,center,near,0,25.2,1 0 640 468
1782398663.313574,1,1,still,unknown,center,near,0,29.6,1 0 640 475
1782398663.371087,1,1,still,unknown,center,near,0,26.0,4 0 640 466
1782398663.431297,1,1,still,unknown,center,near,0,38.0,35 0 634 476
1782398663.488899,1,1,still,unknown,center,near,0,37.3,27 0 639 465
1782398663.547579,1,1,still,unknown,center,near,0,33.6,0 0 638 480
1782398663.608578,1,1,still,unknown,center,near,0,21.3,0 0 640 473
1782398663.668091,1,1,still,unknown,center,near,0,13.3,0 0 638 472
1782398663.725108,1,1,still,unknown,center,near,0,35.3,54 0 634 471
1782398663.778662,1,1,still,unknown,center,near,0,35.2,36 0 636 474
1782398663.832673,1,1,still,unknown,center,near,0,26.3,16 0 639 477
1782398663.890848,1,1,still,unknown,center,near,0,27.8,8 1 638 477
1782398663.946945,1,1,still,unknown,center,near,0,17.6,4 0 639 478
1782398664.007953,1,1,still,unknown,center,near,0,10.8,4 0 636 476
1782398664.069765,1,1,still,unknown,center,near,0,9.6,3 0 635 478
1782398664.121676,1,1,still,unknown,center,near,0,31.3,12 0 634 479
1782398664.181354,1,1,still,unknown,center,near,0,30.3,16 0 633 479
1782398664.241188,1,1,still,unknown,center,near,0,24.3,8 0 632 479
1782398664.301191,1,1,still,unknown,center,near,0,22.2,0 0 630 480
1782398664.357725,1,1,still,unknown,center,near,0,21.9,0 0 626 480
1782398664.421915,1,1,still,unknown,center,near,0,13.8,9 0 629 480
1782398664.478909,1,1,still,unknown,center,near,0,11.4,7 0 624 479
1782398664.527915,1,1,still,unknown,center,near,0,24.9,3 0 613 479
1782398664.586423,1,1,still,unknown,center,near,0,28.3,11 0 611 480
1782398664.648950,1,1,still,unknown,center,near,0,25.4,1 0 621 480
1782398664.711950,1,1,still,unknown,center,near,0,20.8,0 0 616 480
1782398664.769469,1,1,still,unknown,center,near,0,14.7,1 0 618 480
1782398664.820473,1,1,still,unknown,center,near,0,22.0,0 0 614 480
1782398664.883348,1,1,still,unknown,center,near,0,21.0,1 0 613 480
1782398664.939873,1,1,still,unknown,center,near,0,13.4,4 0 616 480
1782398664.999871,1,1,still,unknown,center,near,0,12.2,5 0 609 480
1782398665.060385,1,1,still,unknown,center,near,0,17.5,9 0 595 480
1782398665.122388,1,1,still,unknown,center,near,0,23.9,0 0 591 480
1782398665.177355,1,1,still,unknown,center,near,0,19.8,0 0 606 480
1782398665.232786,1,1,still,unknown,center,near,0,16.2,0 0 604 480
1782398665.291790,1,1,still,unknown,center,near,0,13.3,0 0 623 480
1782398665.353315,1,1,still,unknown,center,near,0,11.2,9 0 618 479
1782398665.408328,1,1,still,unknown,center,near,0,9.0,5 0 614 480
1782398665.461847,1,1,still,unknown,center,near,0,7.4,0 0 608 480
1782398665.522106,1,1,still,unknown,center,near,0,9.5,0 0 600 480
1782398665.581619,1,1,still,unknown,center,near,0,12.7,0 0 619 479
1782398665.642139,1,1,still,unknown,center,near,0,14.5,0 0 617 479
1782398665.700139,1,1,still,unknown,center,near,0,9.5,0 0 626 479
1782398665.759687,1,1,still,unknown,center,near,0,7.8,2 0 630 479
1782398665.815679,1,1,still,unknown,center,near,0,5.7,0 0 622 479
1782398665.874195,1,1,still,unknown,center,near,0,12.3,0 0 624 479
1782398665.931199,1,1,still,unknown,center,near,0,25.8,2 0 631 480
1782398665.994276,1,1,still,unknown,center,near,0,15.2,0 0 623 479
1782398666.051788,1,1,still,unknown,center,near,0,12.2,0 0 624 479
1782398666.108801,1,1,still,unknown,center,near,0,9.8,0 0 621 479
1782398666.164306,1,1,still,unknown,center,near,0,11.1,0 0 622 480
1782398666.217000,1,1,still,unknown,center,near,0,6.5,0 0 621 480
1782398666.275526,1,1,still,unknown,center,near,0,10.4,5 0 630 480
