pc_time,num_people,presence,auto_label,posture,zone,distance,moving,speed_px_s,bbox
1782398987.742952,1,1,moving,unknown,right,near,1,78.5,436 0 640 469
1782398987.805975,1,1,moving,unknown,right,near,1,78.4,455 0 640 465
1782398987.867555,1,1,moving,unknown,right,near,1,74.9,454 0 640 465
1782398987.934252,1,1,moving,unknown,right,near,1,62.3,455 0 640 464
1782398987.999646,1,1,moving,unknown,right,near,1,58.0,455 0 640 464
1782398988.063776,1,1,moving,unknown,right,near,1,50.3,455 0 640 465
1782398988.127903,1,1,moving,unknown,right,near,1,42.5,457 0 639 465
1782398988.187252,1,1,still,unknown,right,near,0,30.8,455 0 637 465
1782398988.250262,1,1,still,unknown,right,near,0,19.6,454 0 633 465
1782398988.311614,1,1,still,unknown,right,near,0,16.1,454 1 629 464
1782398988.376467,1,1,still,unknown,right,near,0,17.6,452 0 626 465
1782398988.433292,1,1,still,unknown,right,near,0,20.6,451 0 623 465
1782398988.496762,1,1,still,unknown,right,near,0,22.5,451 0 622 465
1782398988.556042,1,1,still,unknown,right,near,0,25.4,450 0 621 464
1782398988.616819,1,1,still,unknown,right,near,0,25.8,449 0 621 464
1782398988.680433,1,1,still,unknown,right,near,0,23.7,449 0 619 464
1782398988.737970,1,1,still,unknown,right,near,0,20.8,449 1 618 464
1782398988.801363,1,1,still,unknown,right,near,0,16.7,449 1 618 465
1782398988.864990,1,1,still,unknown,right,near,0,12.9,449 1 618 464
1782398988.927820,1,1,still,unknown,right,near,0,10.7,449 1 618 464
1782398988.990034,1,1,still,unknown,right,near,0,8.6,449 1 618 464
1782398989.053973,1,1,still,unknown,right,near,0,6.2,449 1 618 464
1782398989.120939,1,1,still,unknown,right,near,0,4.0,449 1 618 463
1782398989.182854,1,1,still,unknown,right,near,0,2.3,449 1 619 464
1782398989.246224,1,1,still,unknown,right,near,0,1.6,449 1 619 464
1782398989.301194,1,1,still,unknown,right,near,0,1.5,449 0 619 464
1782398989.359541,1,1,still,unknown,right,near,0,1.6,449 0 619 464
1782398989.417399,1,1,still,unknown,right,near,0,1.7,448 0 619 464
1782398989.482628,1,1,still,unknown,right,near,0,1.5,448 0 620 464
1782398989.548459,1,1,still,unknown,right,near,0,1.5,448 0 620 464
1782398989.612839,1,1,still,unknown,right,near,0,1.4,448 0 620 464
1782398989.679538,1,1,still,unknown,right,near,0,1.3,449 0 620 464
1782398989.741600,1,1,still,unknown,right,near,0,1.0,448 0 620 464
1782398989.803742,1,1,still,unknown,right,near,0,1.1,448 0 620 464
1782398989.862708,1,1,still,unknown,right,near,0,1.2,448 0 620 464
1782398989.926102,1,1,still,unknown,right,near,0,1.2,448 0 620 464
1782398989.992431,1,1,still,unknown,right,near,0,1.2,449 0 621 464
1782398990.055191,1,1,still,unknown,right,near,0,1.5,449 0 621 464
1782398990.115193,1,1,still,unknown,right,near,0,1.6,449 0 621 464
1782398990.176939,1,1,still,unknown,right,near,0,1.9,449 0 621 464
1782398990.241926,1,1,still,unknown,right,near,0,2.1,449 0 621 464
1782398990.303765,1,1,still,unknown,right,near,0,2.2,449 0 622 464
1782398990.361628,1,1,still,unknown,right,near,0,2.1,449 0 621 464
1782398990.425421,1,1,still,unknown,right,near,0,1.9,449 0 621 463
1782398990.483270,1,1,still,unknown,right,near,0,1.5,449 0 622 464
1782398990.548300,1,1,still,unknown,right,near,0,1.3,449 0 622 464
1782398990.608593,1,1,still,unknown,right,near,0,0.8,449 0 621 464
1782398990.665990,1,1,still,unknown,right,near,0,0.5,449 0 621 464
1782398990.738678,1,1,still,unknown,right,near,0,0.4,449 0 621 464
1782398990.800829,1,1,still,unknown,right,near,0,0.6,449 0 621 464
1782398990.857078,1,1,still,unknown,right,near,0,0.7,449 0 621 464
1782398990.915112,1,1,still,unknown,right,near,0,1.0,448 0 621 464
1782398990.981951,1,1,still,unknown,right,near,0,1.2,449 0 621 464
1782398991.042895,1,1,still,unknown,right,near,0,1.1,448 0 621 463
1782398991.104298,1,1,still,unknown,right,near,0,1.2,448 0 621 464
1782398991.165246,1,1,still,unknown,right,near,0,1.4,448 0 621 463
1782398991.233562,1,1,still,unknown,right,near,0,1.1,448 0 621 464
1782398991.297174,1,1,still,unknown,right,near,0,1.2,448 0 621 464
1782398991.360664,1,1,still,unknown,right,near,0,1.2,448 0 621 464
1782398991.425162,1,1,still,unknown,right,near,0,1.1,448 0 621 464
1782398991.496864,1,1,still,unknown,right,near,0,1.3,448 0 621 465
1782398991.563817,1,1,still,unknown,right,near,0,1.2,448 0 621 465
1782398991.632288,1,1,still,unknown,right,near,0,1.2,448 0 622 464
1782398991.700297,1,1,still,unknown,right,near,0,1.6,448 0 623 464
1782398991.769730,1,1,still,unknown,right,near,0,3.2,449 0 625 464
1782398991.837763,1,1,still,unknown,right,near,0,5.7,450 1 627 464
1782398991.907636,1,1,still,unknown,right,near,0,8.7,451 1 629 464
1782398991.974977,1,1,still,unknown,right,near,0,13.0,452 1 633 464
1782398992.041612,1,1,still,unknown,right,near,0,18.2,454 1 638 465
1782398992.106848,1,1,still,unknown,right,near,0,22.0,455 1 640 465
1782398992.178101,1,1,still,unknown,right,near,0,23.5,455 1 640 464
1782398992.243922,1,1,still,unknown,right,near,0,22.5,454 0 640 464
1782398992.317412,1,1,still,unknown,right,near,0,20.7,455 1 640 464
1782398992.389970,1,1,still,unknown,right,near,0,17.8,454 0 640 467
1782398992.460785,1,1,still,unknown,right,near,0,15.6,449 0 640 477
1782398992.531646,1,1,still,unknown,right,near,0,12.1,444 0 640 469
1782398992.605191,1,1,still,unknown,right,near,0,17.6,432 0 640 471
1782398992.672475,1,1,still,unknown,right,near,0,22.3,432 0 640 477
1782398992.740821,1,1,still,unknown,right,near,0,25.5,429 0 640 478
1782398992.805289,1,1,still,unknown,right,near,0,29.7,425 0 640 478
1782398992.866030,1,1,still,unknown,right,near,0,30.6,427 0 640 479
1782398992.935402,1,1,still,unknown,right,near,0,34.2,424 0 629 479
1782398992.997069,1,1,moving,unknown,right,near,1,45.0,414 0 619 479
1782398993.059947,1,1,moving,unknown,right,near,1,54.7,404 0 610 478
1782398993.127616,1,1,moving,unknown,right,near,1,68.0,393 0 604 479
1782398993.193981,1,1,moving,unknown,right,near,1,81.6,384 0 598 475
1782398993.253861,1,1,moving,unknown,right,near,1,92.4,379 0 593 477
1782398993.317625,1,1,moving,unknown,right,near,1,103.8,374 0 589 478
1782398993.387851,1,1,moving,unknown,right,near,1,108.0,365 0 586 478
1782398993.448749,1,1,moving,unknown,right,near,1,101.1,362 0 586 479
1782398993.508847,1,1,moving,unknown,right,near,1,89.6,358 0 586 478
1782398993.591340,1,1,moving,unknown,right,near,1,75.0,355 0 586 478
1782398993.659765,1,1,moving,unknown,right,near,1,60.4,351 0 589 478
1782398993.721051,1,1,moving,unknown,right,near,1,48.7,345 0 593 480
1782398993.783693,1,1,still,unknown,right,near,0,37.6,342 0 596 480
1782398993.848593,1,1,still,unknown,right,near,0,25.1,335 0 605 477
1782398993.913718,1,1,still,unknown,right,near,0,15.9,326 0 616 478
1782398993.974229,1,1,still,unknown,right,near,0,10.8,317 0 622 479
1782398994.032637,1,1,still,unknown,right,near,0,11.8,307 0 623 480
1782398994.099272,1,1,still,unknown,right,near,0,14.7,301 0 623 479
1782398994.163207,1,1,still,unknown,right,near,0,22.0,289 0 623 479
1782398994.225116,1,1,still,unknown,right,near,0,35.1,272 0 623 480
1782398994.288707,1,1,moving,unknown,right,near,1,50.3,261 0 621 479
1782398994.346516,1,1,moving,unknown,right,near,1,74.1,238 0 619 480
1782398994.407405,1,1,moving,unknown,center,near,1,103.3,217 0 607 478
1782398994.467433,1,1,moving,unknown,center,near,1,134.9,190 0 596 478
1782398994.529883,1,1,moving,unknown,center,near,1,166.5,164 0 590 476
1782398994.591168,1,1,moving,unknown,center,near,1,185.0,152 0 585 479
1782398994.652858,1,1,moving,unknown,center,near,1,200.7,120 0 591 480
1782398994.713634,1,1,moving,unknown,center,near,1,229.2,88 0 575 478
1782398994.779802,1,1,moving,unknown,center,near,1,238.6,61 0 581 478
1782398994.840758,1,1,moving,unknown,center,near,1,225.2,22 0 618 478
1782398994.900384,1,1,moving,unknown,center,near,1,208.1,19 0 602 479
1782398994.967180,1,1,moving,unknown,center,near,1,198.6,12 0 576 479
1782398995.035459,1,1,moving,unknown,center,near,1,184.2,3 0 584 480
1782398995.105012,1,1,moving,unknown,center,near,1,169.8,0 0 570 479
1782398995.173979,1,1,moving,unknown,center,near,1,143.0,0 0 556 480
1782398995.249145,1,1,moving,unknown,center,near,1,117.4,0 0 556 480
1782398995.318583,1,1,moving,unknown,center,near,1,106.0,0 0 550 480
1782398995.391430,1,1,moving,unknown,center,near,1,89.8,0 0 548 480
1782398995.459856,1,1,moving,unknown,center,near,1,65.0,0 0 549 480
1782398995.528995,1,1,moving,unknown,center,near,1,46.4,0 0 559 480
1782398995.595870,1,1,still,unknown,center,near,0,24.1,2 0 566 480
1782398995.663703,1,1,still,unknown,center,near,0,19.5,2 0 568 480
1782398995.735429,1,1,still,unknown,center,near,0,25.3,4 0 582 480
1782398995.802349,1,1,still,unknown,center,near,0,32.8,3 0 586 480
1782398995.867871,1,1,still,unknown,center,near,0,22.9,1 0 559 479
1782398995.933817,1,1,still,unknown,center,near,0,19.2,2 0 562 479
1782398995.998705,1,1,still,unknown,center,near,0,12.0,1 0 563 479
1782398996.067151,1,1,still,unknown,center,near,0,11.8,2 0 556 479
1782398996.135942,1,1,still,unknown,center,near,0,7.4,3 0 571 480
1782398996.196891,1,1,still,unknown,center,near,0,10.6,3 0 571 479
1782398996.257251,1,1,still,unknown,center,near,0,24.1,2 0 553 479
1782398996.323659,1,1,still,unknown,center,near,0,20.3,3 0 572 479
1782398996.388968,1,1,still,unknown,center,near,0,15.7,3 0 571 479
1782398996.561500,1,1,still,unknown,center,near,0,13.3,4 0 572 479
1782398996.626074,1,1,still,unknown,center,near,0,22.1,3 0 589 480
1782398996.699077,1,1,still,unknown,center,near,0,15.8,4 0 580 479
1782398996.765680,1,1,still,unknown,center,near,0,8.4,4 0 569 479
1782398996.832977,1,1,still,unknown,center,near,0,10.3,4 0 565 479
1782398996.899881,1,1,still,unknown,center,near,0,9.3,3 0 563 479
1782398996.963404,1,1,still,unknown,center,near,0,11.6,3 0 555 479
1782398997.025447,1,1,still,unknown,center,near,0,8.8,3 0 568 479
1782398997.089243,1,1,still,unknown,center,near,0,19.0,4 0 561 479
1782398997.151762,1,1,still,unknown,center,near,0,23.9,4 0 554 479
1782398997.217170,1,1,still,unknown,center,near,0,23.0,4 0 549 480
1782398997.280642,1,1,still,unknown,center,near,0,13.5,5 0 560 479
1782398997.340839,1,1,still,unknown,center,near,0,9.5,6 0 555 480
1782398997.405026,1,1,still,unknown,center,near,0,5.7,4 0 552 479
1782398997.464030,1,1,still,unknown,center,near,0,9.4,3 0 556 480
1782398997.521679,1,1,still,unknown,center,near,0,9.1,3 0 554 480
1782398997.583182,1,1,still,unknown,center,near,0,9.6,4 0 563 479
1782398997.647954,1,1,still,unknown,center,near,0,13.3,3 0 565 480
1782398997.703863,1,1,still,unknown,center,near,0,11.8,2 0 554 480
1782398997.765372,1,1,still,unknown,center,near,0,6.5,2 0 558 479
1782398997.826830,1,1,still,unknown,center,near,0,4.9,2 0 557 479
1782398997.892106,1,1,still,unknown,center,near,0,4.4,2 0 553 480
1782398997.950809,1,1,still,unknown,center,near,0,9.7,3 0 567 479
1782398998.009818,1,1,still,unknown,center,near,0,5.2,3 0 565 479
1782398998.071817,1,1,still,unknown,center,near,0,4.1,3 0 562 479
1782398998.131587,1,1,still,unknown,center,near,0,7.3,3 0 562 480
1782398998.197671,1,1,still,unknown,center,near,0,4.6,4 0 557 479
1782398998.258676,1,1,still,unknown,center,near,0,3.9,2 0 559 479
1782398998.317816,1,1,still,unknown,center,near,0,2.8,0 0 557 479
1782398998.384048,1,1,still,unknown,center,near,0,14.8,0 0 547 479
1782398998.449794,1,1,still,unknown,center,near,0,19.8,0 0 546 479
1782398998.504998,1,1,still,unknown,center,near,0,27.5,2 0 533 477
1782398998.558628,1,1,still,unknown,center,near,0,30.2,3 0 534 477
1782398998.627346,1,1,still,unknown,center,near,0,30.5,3 0 532 477
1782398998.688762,1,1,still,unknown,center,near,0,37.3,2 0 522 477
1782398998.747905,1,1,still,unknown,center,near,0,29.4,3 0 536 478
1782398998.803560,1,1,still,unknown,center,near,0,16.1,4 0 541 478
1782398998.866874,1,1,still,unknown,center,near,0,10.9,3 0 538 477
1782398998.926328,1,1,still,unknown,center,near,0,6.5,4 0 532 476
1782398998.989567,1,1,still,unknown,center,near,0,4.5,4 0 535 478
1782398999.056056,1,1,still,unknown,center,near,0,3.7,1 0 536 479
1782398999.119478,1,1,still,unknown,center,near,0,3.8,0 0 521 478
1782398999.179845,1,1,still,unknown,center,near,0,9.0,1 0 525 478
1782398999.247012,1,1,still,unknown,center,near,0,26.6,1 0 505 478
1782398999.304171,1,1,still,unknown,center,near,0,13.9,1 0 540 478
1782398999.367376,1,1,still,unknown,center,near,0,19.2,2 0 556 478
1782398999.420640,1,1,still,unknown,center,near,0,14.4,2 0 545 479
1782398999.485422,1,1,still,unknown,center,near,0,9.9,5 0 537 479
1782398999.551698,1,1,still,unknown,center,near,0,14.7,6 0 532 479
1782398999.610885,1,1,still,unknown,center,near,0,10.4,1 0 520 479
1782398999.674189,1,1,still,unknown,center,near,0,30.4,0 0 549 479
1782398999.738283,1,1,still,unknown,center,near,0,17.1,0 0 544 479
1782398999.801094,1,1,still,unknown,center,near,0,14.6,1 0 547 479
1782398999.864272,1,1,still,unknown,center,near,0,16.7,0 0 564 479
1782398999.930554,1,1,still,unknown,center,near,0,21.1,0 0 564 479
1782398999.996712,1,1,still,unknown,center,near,0,24.3,0 0 562 478
1782399000.061865,1,1,still,unknown,center,near,0,29.3,0 0 552 479
1782399000.126018,1,1,still,unknown,center,near,0,19.5,0 0 558 479
1782399000.190686,1,1,still,unknown,center,near,0,12.3,0 0 549 479
1782399000.254364,1,1,still,unknown,center,near,0,16.6,0 0 566 479
1782399000.315131,1,1,still,unknown,center,near,0,11.1,0 0 569 479
1782399000.377716,1,1,still,unknown,center,near,0,7.1,0 0 562 479
1782399000.446167,1,1,still,unknown,center,near,0,7.9,0 0 554 479
1782399000.605217,1,1,still,unknown,center,near,0,8.9,0 0 563 479
1782399000.744047,1,1,still,unknown,center,near,0,13.5,2 0 534 478
1782399000.826190,1,1,still,unknown,center,near,0,6.9,0 0 549 479
1782399000.900933,1,1,still,unknown,center,near,0,18.0,1 0 527 478
1782399000.973739,1,1,still,unknown,center,near,0,24.0,2 0 528 478
1782399001.053895,1,1,still,unknown,center,near,0,16.0,0 0 551 479
1782399001.121948,1,1,still,unknown,center,near,0,8.7,1 0 551 479
1782399001.187978,1,1,still,unknown,center,near,0,12.8,2 0 541 479
1782399001.258680,1,1,still,unknown,center,near,0,9.8,2 0 541 479
1782399001.337160,1,1,still,unknown,center,near,0,9.9,3 0 535 479
1782399001.407022,1,1,still,unknown,center,near,0,12.7,2 0 542 479
1782399001.477808,1,1,still,unknown,center,near,0,7.2,0 0 531 479
1782399001.545143,1,1,still,unknown,center,near,0,11.5,1 0 535 478
1782399001.617290,1,1,still,unknown,center,near,0,14.2,1 0 534 479
1782399001.689815,1,1,still,unknown,center,near,0,9.4,2 0 537 478
1782399001.763024,1,1,still,unknown,center,near,0,13.4,1 0 524 478
1782399001.841354,1,1,still,unknown,center,near,0,13.7,0 0 524 478
1782399001.915261,1,1,still,unknown,center,near,0,17.2,1 0 522 479
1782399001.985979,1,1,still,unknown,center,near,0,13.4,1 0 521 479
1782399002.057882,1,1,still,unknown,center,near,0,11.9,1 0 524 479
1782399002.126884,1,1,still,unknown,center,near,0,10.3,0 0 526 479
1782399002.191788,1,1,still,unknown,center,near,0,10.6,1 0 527 479
1782399002.258511,1,1,still,unknown,center,near,0,8.2,1 0 530 479
1782399002.327582,1,1,still,unknown,center,near,0,7.1,1 0 529 479
1782399002.399242,1,1,still,unknown,center,near,0,7.3,0 0 530 479
1782399002.468051,1,1,still,unknown,center,near,0,7.0,1 0 527 479
1782399002.534174,1,1,still,unknown,center,near,0,5.3,1 0 527 479
1782399002.606167,1,1,still,unknown,center,near,0,4.1,0 0 529 479
1782399002.669753,1,1,still,unknown,center,near,0,3.9,0 0 531 478
1782399002.733947,1,1,still,unknown,center,near,0,3.3,1 0 530 477
1782399002.801785,1,1,still,unknown,center,near,0,21.0,1 0 566 478
