pc_time,num_people,presence,auto_label,posture,zone,distance,moving,speed_px_s,bbox
1782403341.297795,1,1,still,unknown,left,near,0,7.7,0 140 72 480
1782403341.400970,1,1,still,unknown,left,near,0,9.9,0 133 70 480
1782403341.504830,1,1,still,unknown,left,near,0,11.4,0 133 66 480
1782403341.605907,1,1,still,unknown,left,near,0,12.0,0 132 68 480
1782403341.706440,1,1,still,unknown,left,near,0,12.1,0 133 70 479
1782403341.801757,1,1,still,unknown,left,near,0,11.3,0 134 74 479
1782403341.898787,1,1,still,unknown,left,near,0,10.1,0 134 77 478
1782403342.007711,1,1,still,sit,left,near,0,31.6,0 131 147 479
1782403342.106563,1,1,moving,sit,left,near,1,43.0,0 128 147 479
1782403342.209235,1,1,moving,unknown,left,near,1,50.2,0 122 146 479
1782403342.308998,1,1,moving,unknown,left,near,1,52.4,0 118 144 480
1782403342.407873,1,1,moving,unknown,left,near,1,54.6,0 114 147 480
1782403342.514275,1,1,moving,unknown,left,near,1,56.2,0 112 154 479
1782403342.631106,1,1,moving,unknown,left,near,1,58.7,0 111 164 480
1782403342.753492,1,1,moving,unknown,left,near,1,43.2,0 109 182 480
1782403342.859001,1,1,moving,unknown,left,near,1,40.3,0 102 197 480
1782403342.953563,1,1,moving,unknown,left,near,1,44.9,0 90 213 480
1782403343.058456,1,1,moving,unknown,left,near,1,52.9,0 88 230 480
1782403343.154509,1,1,moving,unknown,left,near,1,59.0,0 82 239 480
1782403343.259159,1,1,moving,unknown,left,near,1,60.2,0 80 239 480
1782403343.353861,1,1,moving,unknown,left,near,1,60.6,0 79 246 480
1782403343.458827,1,1,moving,unknown,left,near,1,55.2,0 82 247 480
1782403343.561838,1,1,moving,unknown,left,near,1,54.2,26 86 244 480
1782403343.661225,1,1,moving,unknown,left,near,1,79.6,73 85 288 480
1782403343.768933,1,1,moving,unknown,left,near,1,96.4,91 82 300 480
1782403343.870008,1,1,moving,unknown,center,near,1,128.5,132 78 337 480
1782403343.979677,1,1,moving,unknown,center,near,1,165.8,171 72 361 480
1782403344.078315,1,1,moving,unknown,center,near,1,196.3,186 68 388 480
1782403344.180054,1,1,moving,unknown,center,near,1,248.2,207 66 473 480
1782403344.288252,1,1,moving,unknown,center,near,1,287.2,228 65 516 480
1782403344.397787,1,1,moving,unknown,center,near,1,292.7,242 62 558 480
1782403344.498891,1,1,moving,unknown,right,near,1,312.7,263 63 614 480
1782403344.602976,1,1,moving,unknown,right,near,1,317.2,313 54 626 480
1782403344.709777,1,1,moving,unknown,right,near,1,312.6,342 55 640 480
1782403344.830648,1,1,moving,unknown,right,near,1,299.0,363 59 640 480
1782403344.943063,1,1,moving,unknown,right,near,1,261.6,382 68 640 480
1782403345.050900,1,1,moving,unknown,right,near,1,231.0,409 84 640 480
1782403345.150644,1,1,moving,unknown,right,near,1,205.1,428 94 640 480
1782403345.264340,1,1,moving,unknown,right,near,1,171.6,446 95 640 473
1782403345.379418,1,1,moving,unknown,right,near,1,141.3,467 97 640 480
1782403345.485894,1,1,moving,unknown,right,near,1,117.2,479 99 640 480
1782403345.602695,1,1,moving,unknown,right,near,1,101.6,489 103 640 480
1782403345.706201,1,1,moving,unknown,right,near,1,91.7,500 108 640 480
1782403345.801745,1,1,moving,unknown,right,near,1,81.8,513 114 640 480
1782403345.901857,1,1,moving,unknown,right,near,1,75.9,530 120 640 480
1782403345.999302,1,1,moving,unknown,right,near,1,69.9,535 118 640 480
1782403346.103966,1,1,moving,unknown,right,near,1,63.1,545 118 640 480
1782403346.203455,1,1,moving,unknown,right,near,1,59.8,555 127 640 480
1782403346.307707,1,1,moving,unknown,right,near,1,55.2,554 74 640 480
1782403346.403565,1,1,moving,unknown,right,near,1,47.8,556 101 640 480
1782403346.501539,1,1,moving,unknown,right,near,1,40.5,558 125 640 480
1782403346.605598,1,1,still,unknown,right,near,0,29.4,554 127 640 480
1782403346.701100,1,1,still,unknown,right,near,0,24.0,553 137 640 480
1782403346.797895,1,1,still,unknown,right,near,0,19.3,549 138 640 480
1782403346.894139,1,1,still,unknown,right,near,0,18.8,538 145 640 480
1782403346.995137,1,1,still,unknown,right,near,0,35.7,538 145 640 480
1782403347.099304,1,1,still,unknown,right,near,0,34.6,541 146 640 480
1782403347.200712,1,1,still,unknown,right,near,0,26.8,542 146 640 480
1782403347.301713,1,1,still,unknown,right,near,0,22.1,543 148 640 480
1782403347.404254,1,1,still,unknown,right,near,0,17.6,543 152 640 480
1782403347.507439,1,1,still,stand,right,near,0,14.6,547 155 640 480
1782403347.602852,1,1,still,stand,right,near,0,13.1,548 158 640 480
1782403347.704284,1,1,still,unknown,right,near,0,16.7,564 157 640 479
1782403347.801002,1,1,still,unknown,right,near,0,17.4,564 157 640 480
1782403347.916314,1,1,still,unknown,right,near,0,16.0,561 157 640 478
1782403348.016917,1,1,still,stand,right,near,0,14.2,558 158 640 480
1782403348.131583,1,1,still,stand,right,near,0,11.2,552 159 640 480
1782403348.231284,1,1,still,unknown,right,near,0,8.3,552 161 640 480
1782403348.328684,1,1,still,unknown,right,near,0,6.0,549 163 640 480
1782403348.433877,1,1,still,unknown,right,near,0,10.3,544 165 640 480
1782403348.539963,1,1,still,unknown,right,near,0,15.5,535 166 640 478
1782403348.641709,1,1,still,stand,right,near,0,19.8,527 165 640 479
1782403348.745606,1,1,still,stand,right,near,0,23.7,518 165 640 474
1782403348.849589,1,1,still,stand,right,near,0,25.7,515 166 639 464
1782403348.954589,1,1,still,stand,right,near,0,29.7,512 167 634 456
1782403349.060606,1,1,still,stand,right,near,0,32.8,510 170 627 463
1782403349.160829,1,1,still,stand,right,mid,0,34.5,510 173 625 456
1782403349.257383,1,1,moving,unknown,right,mid,1,45.1,509 174 620 404
1782403349.361761,1,1,moving,unknown,right,mid,1,49.5,509 173 613 408
1782403349.461734,1,1,moving,unknown,right,mid,1,50.1,508 172 611 405
1782403349.563657,1,1,moving,unknown,right,mid,1,51.6,509 172 608 392
1782403349.669134,2,1,moving,unknown,right,mid,1,48.0,511 172 603 396
1782403349.777813,1,1,moving,stand,right,mid,1,50.6,507 174 599 389
1782403349.876681,1,1,moving,stand,right,mid,1,51.5,502 175 594 388
1782403349.978503,1,1,moving,stand,right,mid,1,41.3,503 177 584 387
1782403350.077788,1,1,still,stand,right,mid,0,35.1,503 178 580 390
1782403350.177765,1,1,still,stand,right,mid,0,32.9,498 179 576 395
1782403350.280936,1,1,still,stand,right,mid,0,34.0,494 179 575 400
1782403350.386389,1,1,still,stand,right,mid,0,36.7,491 179 567 390
1782403350.488767,1,1,still,stand,right,mid,0,36.6,489 178 565 384
1782403350.589229,1,1,still,stand,right,mid,0,35.4,487 179 561 382
1782403350.692599,1,1,still,stand,right,mid,0,32.8,488 179 556 382
1782403350.787835,1,1,still,stand,right,mid,0,31.6,489 180 552 382
1782403350.893719,1,1,still,unknown,right,mid,0,38.9,489 180 547 340
1782403350.996661,1,1,moving,unknown,right,mid,1,43.6,483 179 547 342
1782403351.094979,1,1,moving,unknown,right,mid,1,43.0,482 179 543 339
1782403351.184604,1,1,moving,unknown,right,mid,1,40.6,480 180 542 341
1782403351.281007,1,1,still,unknown,right,mid,0,35.9,479 180 539 349
1782403351.378669,1,1,still,stand,right,mid,0,36.8,473 181 537 341
1782403351.477279,1,1,still,unknown,right,mid,0,36.3,469 180 535 348
1782403351.577238,1,1,still,unknown,right,mid,0,33.1,463 181 533 346
1782403351.685690,1,1,still,unknown,right,mid,0,30.7,462 182 530 348
1782403351.783345,1,1,still,unknown,right,mid,0,28.9,462 182 527 347
1782403351.881936,1,1,still,unknown,right,mid,0,28.1,463 184 523 349
1782403352.070104,1,1,still,stand,right,mid,0,25.6,464 183 518 351
1782403352.172548,1,1,still,unknown,right,mid,0,26.9,460 181 505 340
1782403352.277583,1,1,still,unknown,right,mid,0,30.4,451 181 502 329
1782403352.382578,1,1,still,unknown,right,mid,0,29.5,453 181 497 336
1782403352.498754,1,1,still,unknown,right,mid,0,30.9,448 182 494 332
1782403352.598032,1,1,still,unknown,right,mid,0,36.3,433 183 490 330
1782403352.708446,1,1,moving,unknown,right,far,1,41.0,433 184 484 319
1782403352.805664,1,1,moving,unknown,right,far,1,53.9,439 184 479 275
1782403352.902984,1,1,moving,unknown,right,far,1,53.9,437 184 477 279
1782403353.004776,1,1,moving,unknown,right,far,1,48.7,430 183 475 284
1782403353.105939,1,1,moving,unknown,right,far,1,48.5,428 183 474 285
1782403353.210800,1,1,moving,unknown,right,far,1,46.2,427 183 472 286
1782403353.326939,1,1,moving,unknown,right,far,1,42.1,427 183 472 280
1782403353.437521,1,1,still,unknown,right,far,0,37.7,434 183 472 272
1782403353.545258,1,1,still,unknown,right,far,0,22.9,434 184 473 273
1782403353.651433,1,1,still,unknown,right,far,0,14.9,431 184 473 282
1782403353.747219,1,1,still,unknown,right,far,0,12.4,436 184 478 272
1782403353.846668,1,1,still,unknown,right,far,0,10.4,430 183 484 279
1782403353.946926,2,1,still,unknown,right,far,0,20.9,429 183 490 327
1782403354.053439,2,1,still,unknown,right,mid,0,30.7,431 183 497 331
1782403354.157667,1,1,still,unknown,right,mid,0,38.6,434 183 502 332
1782403354.254312,1,1,moving,unknown,right,mid,1,42.8,434 184 508 330
1782403354.360729,1,1,moving,unknown,right,mid,1,48.5,445 183 517 334
1782403354.463082,1,1,moving,unknown,right,mid,1,55.8,452 182 523 340
1782403354.566600,1,1,moving,unknown,right,mid,1,58.8,453 182 525 341
1782403354.674256,1,1,moving,unknown,right,mid,1,53.2,459 182 528 343
1782403354.778827,1,1,moving,unknown,right,mid,1,48.6,461 183 530 343
1782403354.883561,1,1,moving,unknown,right,mid,1,46.1,463 182 533 353
1782403354.990721,1,1,moving,unknown,right,mid,1,46.5,469 184 538 354
1782403355.097849,1,1,moving,stand,right,mid,1,43.8,476 183 543 354
1782403355.201495,1,1,moving,unknown,right,mid,1,42.0,481 181 552 352
1782403355.305773,1,1,moving,unknown,right,mid,1,42.5,485 178 556 353
1782403355.410630,1,1,moving,unknown,right,mid,1,43.5,489 178 563 342
1782403355.517715,1,1,moving,stand,right,mid,1,48.9,492 180 569 385
1782403355.618538,1,1,moving,stand,right,mid,1,49.3,495 179 568 384
1782403355.718527,1,1,moving,unknown,right,mid,1,48.8,498 180 574 384
1782403355.816755,1,1,moving,unknown,right,mid,1,50.2,502 180 584 387
1782403355.922295,1,1,moving,unknown,right,mid,1,51.2,506 179 594 388
1782403356.024230,1,1,moving,stand,right,mid,1,51.9,511 180 596 389
1782403356.123693,1,1,moving,stand,right,mid,1,54.2,514 180 602 389
1782403356.219276,1,1,moving,stand,right,mid,1,49.9,519 179 606 389
1782403356.319746,1,1,moving,unknown,right,mid,1,49.7,524 179 608 389
1782403356.408013,1,1,moving,unknown,right,mid,1,49.0,530 179 608 389
1782403356.519292,1,1,moving,unknown,right,mid,1,43.1,531 179 608 389
1782403356.628897,1,1,still,stand,right,mid,0,34.6,530 180 607 388
1782403356.728790,1,1,still,unknown,right,mid,0,27.7,530 180 606 387
1782403356.825862,1,1,still,unknown,right,mid,0,20.7,530 181 605 388
1782403356.927620,1,1,still,unknown,right,mid,0,14.4,531 180 605 386
1782403357.025546,1,1,still,stand,right,mid,0,10.0,533 180 607 386
1782403357.124562,1,1,still,unknown,right,mid,0,7.0,535 181 608 385
1782403357.224649,1,1,still,unknown,right,mid,0,6.3,538 180 608 385
1782403357.327248,1,1,still,unknown,right,mid,0,7.8,541 180 609 384
1782403357.431330,1,1,still,stand,right,mid,0,9.7,542 179 610 386
1782403357.545902,1,1,still,unknown,right,mid,0,11.4,543 180 611 385
1782403357.651778,1,1,still,unknown,right,mid,0,11.9,543 179 611 386
1782403357.745979,1,1,still,stand,right,mid,0,11.3,543 180 612 384
1782403357.848790,1,1,still,stand,right,mid,0,9.8,544 180 612 385
1782403357.956581,1,1,still,unknown,right,mid,0,8.0,543 179 612 385
1782403358.056660,1,1,still,unknown,right,mid,0,6.0,544 179 612 386
1782403358.155480,1,1,still,unknown,right,mid,0,4.2,544 179 612 385
1782403358.255848,1,1,still,unknown,right,mid,0,2.7,544 179 612 385
1782403358.355464,1,1,still,unknown,right,mid,0,1.7,544 180 612 385
1782403358.454678,1,1,still,unknown,right,mid,0,1.1,544 180 612 385
1782403358.551674,1,1,still,unknown,right,mid,0,0.8,544 180 612 385
1782403358.661114,1,1,still,unknown,right,mid,0,0.9,544 180 612 386
1782403358.764608,1,1,still,unknown,right,mid,0,0.8,544 180 612 385
1782403358.866869,1,1,still,unknown,right,mid,0,0.9,544 180 613 385
1782403358.973572,1,1,still,unknown,right,mid,0,0.9,544 180 613 385
1782403359.068478,1,1,still,unknown,right,mid,0,1.0,544 179 613 385
1782403359.167319,1,1,still,unknown,right,mid,0,1.1,544 180 613 385
1782403359.269125,1,1,still,unknown,right,mid,0,0.9,544 179 613 385
1782403359.373895,1,1,still,unknown,right,mid,0,0.8,544 179 613 386
1782403359.480974,1,1,still,unknown,right,mid,0,0.9,545 179 613 386
1782403359.580729,1,1,still,unknown,right,mid,0,0.6,545 180 613 385
1782403359.693487,1,1,still,unknown,right,mid,0,0.5,544 180 613 385
1782403359.795217,1,1,still,unknown,right,mid,0,0.3,544 179 613 385
1782403359.897846,1,1,still,unknown,right,mid,0,0.2,545 179 613 386
1782403359.999931,1,1,still,unknown,right,mid,0,0.1,544 179 613 385
1782403360.097236,1,1,still,unknown,right,mid,0,0.3,544 179 613 385
1782403360.199180,1,1,still,unknown,right,mid,0,0.4,545 180 613 385
1782403360.299823,1,1,still,unknown,right,mid,0,0.3,545 180 613 385
1782403360.395103,1,1,still,unknown,right,mid,0,0.5,545 179 613 385
1782403360.500768,1,1,still,unknown,right,mid,0,0.6,545 179 613 385
1782403360.601353,1,1,still,unknown,right,mid,0,0.7,545 179 613 386
1782403360.702653,1,1,still,unknown,right,mid,0,0.9,545 179 613 386
1782403360.803796,1,1,still,unknown,right,mid,0,1.0,545 179 613 385
1782403360.899770,1,1,still,unknown,right,mid,0,0.8,545 179 613 386
1782403360.996326,1,1,still,unknown,right,mid,0,0.6,545 179 613 386
1782403361.097743,1,1,still,unknown,right,mid,0,0.7,545 179 613 385
1782403361.203253,1,1,still,unknown,right,mid,0,0.7,545 179 614 386
1782403361.306669,1,1,still,unknown,right,mid,0,0.9,545 178 614 385
1782403361.431606,1,1,still,unknown,right,mid,0,0.7,545 178 614 385
1782403361.535489,1,1,still,unknown,right,mid,0,0.5,545 179 614 385
1782403361.636369,1,1,still,unknown,right,mid,0,0.4,545 179 614 386
1782403361.739270,1,1,still,unknown,right,mid,0,0.4,546 179 614 386
1782403361.841138,1,1,still,unknown,right,mid,0,0.4,545 178 614 385
1782403361.944794,1,1,still,unknown,right,mid,0,0.5,545 178 614 385
1782403362.046912,1,1,still,unknown,right,mid,0,0.7,546 179 614 385
1782403362.155343,1,1,still,unknown,right,mid,0,0.8,545 179 614 386
1782403362.258672,1,1,still,unknown,right,mid,0,0.9,546 178 615 386
1782403362.363660,1,1,still,unknown,right,mid,0,0.8,546 178 614 386
1782403362.467758,1,1,still,unknown,right,mid,0,0.7,546 178 614 385
1782403362.580961,1,1,still,unknown,right,mid,0,0.8,546 178 614 386
1782403362.687536,1,1,still,unknown,right,mid,0,0.7,546 178 614 386
1782403362.803149,1,1,still,unknown,right,mid,0,0.7,546 178 615 386
1782403362.902757,1,1,still,unknown,right,mid,0,0.6,546 178 614 386
1782403363.012495,1,1,still,unknown,right,mid,0,0.5,546 178 614 385
1782403363.118480,1,1,still,unknown,right,mid,0,0.3,546 178 614 386
1782403363.220732,1,1,still,unknown,right,mid,0,0.2,546 178 614 385
1782403363.317310,1,1,still,unknown,right,mid,0,0.3,546 178 614 385
1782403363.418259,1,1,still,unknown,right,mid,0,0.4,545 178 614 385
1782403363.523989,1,1,still,unknown,right,mid,0,0.8,545 178 614 386
1782403363.633115,1,1,still,unknown,right,mid,0,0.7,546 179 614 385
1782403363.729864,1,1,still,unknown,right,mid,0,1.1,545 178 613 385
1782403363.839047,1,1,still,unknown,right,mid,0,1.1,545 178 613 385
1782403363.953595,1,1,still,unknown,right,mid,0,1.0,545 179 614 385
1782403364.055742,1,1,still,unknown,right,mid,0,1.2,545 179 613 385
1782403364.171840,1,1,still,unknown,right,mid,0,1.4,545 178 612 386
1782403364.277121,1,1,still,unknown,right,mid,0,2.6,543 179 610 385
1782403364.380815,1,1,still,unknown,right,mid,0,4.7,541 179 607 384
1782403364.484730,1,1,still,unknown,right,mid,0,8.0,538 180 604 386
1782403364.590803,1,1,still,unknown,right,mid,0,11.2,534 181 603 386
1782403364.705709,1,1,still,unknown,right,mid,0,19.1,526 180 592 381
1782403364.815434,1,1,moving,unknown,right,far,1,42.9,522 182 586 294
1782403364.928535,2,1,moving,unknown,right,mid,1,42.0,513 182 582 381
1782403365.043109,1,1,moving,unknown,right,mid,1,43.0,511 183 576 381
1782403365.146548,1,1,moving,stand,right,mid,1,46.4,510 185 563 382
1782403365.246842,1,1,moving,unknown,right,far,1,58.5,503 185 552 318
1782403365.351617,1,1,moving,unknown,right,mid,1,64.7,496 184 542 339
1782403365.451754,2,1,moving,stand,right,mid,1,65.6,491 183 535 341
1782403365.557577,1,1,moving,stand,right,mid,1,69.0,485 183 527 340
1782403365.656425,1,1,moving,stand,right,mid,1,69.4,476 182 521 354
1782403365.756824,1,1,moving,stand,right,mid,1,72.4,470 182 517 342
1782403365.859947,1,1,moving,stand,right,mid,1,76.2,462 184 510 328
1782403365.960930,1,1,moving,unknown,right,far,1,74.5,448 186 503 329
1782403366.060842,1,1,moving,unknown,right,far,1,76.5,431 186 497 328
1782403366.158530,1,1,moving,unknown,right,far,1,75.6,433 185 491 314
1782403366.255820,1,1,moving,unknown,right,far,1,78.5,432 185 485 277
1782403366.351745,1,1,moving,unknown,right,far,1,81.6,427 184 480 276
1782403366.462827,1,1,moving,unknown,right,far,1,78.0,422 184 476 285
1782403366.572773,1,1,moving,unknown,right,far,1,69.1,419 185 470 305
1782403366.687610,1,1,moving,unknown,right,far,1,66.0,414 186 463 276
1782403366.787850,1,1,moving,unknown,right,far,1,60.8,412 188 456 270
1782403366.894774,1,1,moving,stand,center,far,1,56.0,402 188 448 294
1782403367.007279,1,1,moving,unknown,center,far,1,55.3,397 187 440 295
1782403367.114711,1,1,moving,unknown,center,far,1,55.2,392 186 434 294
1782403367.218769,1,1,moving,unknown,center,far,1,55.6,388 186 425 288
1782403367.319525,1,1,moving,unknown,center,far,1,57.5,382 187 419 288
1782403367.434667,1,1,moving,unknown,center,far,1,60.0,373 188 411 288
1782403367.537766,1,1,moving,stand,center,far,1,61.5,370 189 405 288
1782403367.640787,1,1,moving,unknown,center,far,1,61.0,364 190 396 284
1782403367.749591,0,0,empty,na,na,na,0,0.0,
1782403367.841819,0,0,empty,na,na,na,0,0.0,
1782403367.935262,0,0,empty,na,na,na,0,0.0,
1782403368.027577,0,0,empty,na,na,na,0,0.0,
1782403368.121070,0,0,empty,na,na,na,0,0.0,
1782403368.231698,0,0,empty,na,na,na,0,0.0,
1782403368.332865,0,0,empty,na,na,na,0,0.0,
1782403368.431151,0,0,empty,na,na,na,0,0.0,
1782403368.521656,0,0,empty,na,na,na,0,0.0,
1782403368.623818,0,0,empty,na,na,na,0,0.0,
1782403368.718166,0,0,empty,na,na,na,0,0.0,
1782403368.815595,0,0,empty,na,na,na,0,0.0,
1782403368.913622,0,0,empty,na,na,na,0,0.0,
1782403369.009561,0,0,empty,na,na,na,0,0.0,
1782403369.102684,0,0,empty,na,na,na,0,0.0,
1782403369.196804,0,0,empty,na,na,na,0,0.0,
1782403369.288857,0,0,empty,na,na,na,0,0.0,
1782403369.388804,0,0,empty,na,na,na,0,0.0,
1782403369.485054,0,0,empty,na,na,na,0,0.0,
1782403369.587331,0,0,empty,na,na,na,0,0.0,
1782403369.676535,0,0,empty,na,na,na,0,0.0,
1782403369.771936,1,1,still,unknown,center,far,0,0.0,239 194 276 290
1782403369.882994,1,1,still,unknown,center,far,0,20.1,236 193 270 292
1782403369.999750,1,1,still,unknown,center,far,0,38.7,227 193 264 279
1782403370.107914,1,1,moving,unknown,center,far,1,46.9,221 191 257 291
1782403370.208593,1,1,moving,unknown,center,far,1,51.2,215 191 252 293
1782403370.313024,1,1,moving,unknown,center,far,1,54.3,207 190 247 305
1782403370.419560,1,1,moving,unknown,center,far,1,57.7,197 193 242 312
1782403370.527364,1,1,moving,unknown,center,far,1,56.4,195 191 239 273
1782403370.640821,1,1,moving,unknown,center,far,1,54.9,195 191 233 273
1782403370.753423,1,1,moving,unknown,left,far,1,51.2,191 192 230 289
1782403370.863064,1,1,moving,unknown,left,far,1,46.3,189 190 228 305
1782403370.960756,1,1,moving,unknown,left,far,1,41.8,186 190 226 309
1782403371.068105,1,1,still,unknown,left,far,0,35.0,185 190 226 308
1782403371.173173,1,1,still,unknown,left,far,0,27.0,185 189 226 310
1782403371.277366,1,1,still,unknown,left,far,0,27.9,185 189 226 311
1782403371.382754,1,1,still,unknown,left,far,0,27.7,184 190 226 311
1782403371.495565,1,1,still,unknown,left,far,0,21.6,184 190 226 311
1782403371.608796,1,1,still,unknown,left,far,0,13.6,183 190 227 310
1782403371.723738,1,1,still,unknown,left,far,0,8.3,182 190 227 311
1782403371.835795,1,1,still,unknown,left,far,0,5.8,181 190 225 309
1782403371.941503,1,1,still,unknown,left,far,0,5.8,179 190 223 310
1782403372.050697,1,1,still,unknown,left,far,0,7.9,175 190 219 311
1782403372.157957,1,1,still,unknown,left,far,0,11.0,172 190 217 308
1782403372.255276,1,1,still,unknown,left,far,0,13.6,170 190 216 311
1782403372.367670,1,1,still,unknown,left,far,0,14.9,169 190 216 311
1782403372.483486,1,1,still,unknown,left,far,0,15.8,170 191 213 311
1782403372.589483,1,1,still,unknown,left,far,0,14.6,171 191 216 312
1782403372.694825,1,1,still,unknown,left,far,0,11.3,171 190 219 312
1782403372.799524,1,1,still,unknown,left,far,0,7.9,172 191 216 312
1782403372.914267,1,1,still,unknown,left,far,0,5.3,173 190 218 312
1782403373.020683,1,1,still,unknown,left,far,0,4.4,173 191 218 311
1782403373.110705,1,1,still,unknown,left,far,0,5.7,174 190 221 312
1782403373.215461,1,1,still,unknown,left,far,0,7.0,175 190 220 312
1782403373.316470,1,1,still,unknown,left,far,0,5.9,175 190 218 311
1782403373.421486,1,1,still,unknown,left,far,0,4.3,175 190 219 311
1782403373.522881,1,1,still,unknown,left,far,0,4.7,175 190 220 311
1782403373.627492,1,1,still,unknown,left,far,0,3.8,175 190 219 311
1782403373.728766,1,1,still,unknown,left,far,0,2.7,175 190 219 312
1782403373.830684,1,1,still,unknown,left,far,0,2.3,175 190 218 311
1782403373.930839,1,1,still,unknown,left,far,0,2.4,175 190 217 310
1782403374.037471,1,1,still,unknown,left,far,0,1.3,175 190 218 311
1782403374.139318,1,1,still,unknown,left,far,0,0.9,175 190 218 310
1782403374.233808,1,1,still,unknown,left,far,0,1.4,175 190 218 310
1782403374.340799,1,1,still,unknown,left,far,0,0.9,175 190 219 311
1782403374.438232,1,1,still,unknown,left,far,0,0.8,175 190 217 311
1782403374.543589,1,1,still,unknown,left,far,0,0.8,175 190 218 312
1782403374.654660,1,1,still,unknown,left,far,0,0.7,175 190 218 311
1782403374.762611,1,1,still,unknown,left,far,0,0.7,175 190 219 311
1782403374.873495,1,1,still,unknown,left,far,0,0.7,175 190 218 311
1782403374.981880,1,1,still,unknown,left,far,0,1.1,175 190 218 312
1782403375.082672,1,1,still,unknown,left,far,0,1.1,175 190 218 311
1782403375.187413,1,1,still,unknown,left,far,0,0.8,175 190 218 312
1782403375.278555,1,1,still,unknown,left,far,0,1.1,175 190 220 312
1782403375.380653,1,1,still,unknown,left,far,0,1.1,175 190 219 311
1782403375.498329,1,1,still,unknown,left,far,0,0.8,175 190 218 312
1782403375.608601,1,1,still,unknown,left,far,0,0.9,175 190 218 312
1782403375.711015,1,1,still,unknown,left,far,0,1.3,175 190 219 314
1782403375.811384,1,1,still,unknown,left,far,0,0.8,175 190 217 311
1782403375.910645,1,1,still,unknown,left,far,0,1.1,175 190 217 313
1782403376.009850,1,1,still,unknown,left,far,0,1.4,175 190 217 311
1782403376.108866,1,1,still,unknown,left,far,0,1.3,175 191 218 311
1782403376.211797,1,1,still,unknown,left,far,0,0.8,175 190 218 312
1782403376.312671,1,1,still,unknown,left,far,0,0.7,175 191 218 311
1782403376.418358,1,1,still,unknown,left,far,0,1.3,175 191 217 311
1782403376.522439,1,1,still,unknown,left,far,0,0.8,175 190 218 311
1782403376.624425,1,1,still,unknown,left,far,0,0.6,175 191 217 312
1782403376.725452,1,1,still,unknown,left,far,0,1.4,175 191 218 314
1782403376.831139,1,1,still,unknown,left,far,0,0.8,175 191 218 311
1782403376.932734,1,1,still,unknown,left,far,0,0.8,175 191 219 311
1782403377.045537,1,1,still,unknown,left,far,0,0.8,175 191 219 311
1782403377.143228,1,1,still,unknown,left,far,0,1.1,175 191 218 313
1782403377.248716,1,1,still,unknown,left,far,0,1.2,175 191 218 312
1782403377.350687,1,1,still,unknown,left,far,0,1.6,175 191 220 312
1782403377.453048,1,1,still,unknown,left,far,0,1.5,175 191 219 312
1782403377.560785,1,1,still,unknown,left,far,0,1.4,175 191 218 313
1782403377.659489,1,1,still,unknown,left,far,0,0.9,175 191 219 311
1782403377.760706,1,1,still,unknown,left,far,0,1.1,175 190 218 310
1782403377.861230,1,1,still,unknown,left,far,0,1.3,175 191 219 311
1782403377.957646,1,1,still,unknown,left,far,0,0.7,175 191 218 312
1782403378.060814,1,1,still,unknown,left,far,0,1.0,175 191 219 311
1782403378.157485,1,1,still,unknown,left,far,0,0.9,175 191 219 311
1782403378.260877,1,1,still,unknown,left,far,0,1.3,175 191 218 310
1782403378.359951,1,1,still,unknown,left,far,0,1.6,174 191 217 311
1782403378.459754,1,1,still,unknown,left,far,0,1.4,173 191 218 311
1782403378.553989,1,1,still,unknown,left,far,0,1.5,172 191 220 312
1782403378.649582,1,1,still,unknown,left,far,0,1.6,170 191 221 311
1782403378.755041,1,1,still,unknown,left,far,0,4.2,168 191 216 311
1782403378.866447,1,1,still,unknown,left,far,0,6.1,166 191 216 311
1782403378.967876,1,1,still,unknown,left,far,0,9.6,163 191 211 310
1782403379.077569,1,1,still,unknown,left,far,0,11.4,163 192 210 309
1782403379.186426,1,1,still,unknown,left,far,0,14.2,161 192 206 306
1782403379.298628,1,1,still,unknown,left,far,0,15.8,161 192 205 308
1782403379.398631,1,1,still,unknown,left,far,0,16.3,161 192 205 306
1782403379.503266,1,1,still,unknown,left,far,0,13.8,162 192 205 311
1782403379.610737,1,1,still,unknown,left,far,0,11.5,162 192 206 310
1782403379.722544,1,1,still,unknown,left,far,0,6.9,163 191 207 310
1782403379.830768,1,1,still,unknown,left,far,0,4.2,165 190 210 310
1782403379.936594,1,1,still,unknown,left,far,0,5.4,166 189 211 311
1782403380.048076,1,1,still,unknown,left,far,0,6.7,167 189 212 310
1782403380.147949,1,1,still,unknown,left,far,0,7.5,166 189 212 311
1782403380.250949,1,1,still,unknown,left,far,0,7.4,166 189 212 311
1782403380.350991,1,1,still,unknown,left,far,0,6.2,164 189 210 308
1782403380.450069,1,1,still,unknown,left,far,0,4.4,163 189 209 308
1782403380.550015,2,1,moving,unknown,left,mid,1,117.8,0 266 150 480
1782403380.667119,1,1,moving,unknown,left,far,1,64.4,157 189 204 312
1782403380.829783,1,1,moving,unknown,left,far,1,40.0,153 189 201 305
1782403380.931824,1,1,still,unknown,left,far,0,34.5,151 187 199 278
1782403381.030033,1,1,still,unknown,left,far,0,28.8,149 187 198 296
1782403381.134212,1,1,still,unknown,left,far,0,25.4,148 188 197 293
1782403381.223677,2,1,moving,unknown,left,mid,1,119.9,3 266 148 480
